sido_name,district,category_large,category_middle,store_name,latitude,longitude,store_category
광주광역시,남구,시설관리·임대,청소·방제,온누리클린환경,35.1467737295243,126.88784621969,other
광주광역시,광산구,시설관리·임대,여행사·보조,추억여행,35.1534102462468,126.81026700584,other
광주광역시,북구,수리·개인,이용·미용,제이헤어,35.1752505527208,126.913341424597,other
광주광역시,남구,부동산,부동산 서비스,에스에스공인중개사사무소,35.1144408542478,126.896907562109,other
광주광역시,광산구,부동산,부동산 서비스,엄지공인중개사사무소,35.173441356879,126.806433237944,other
광주광역시,서구,소매,의약·화장품 소매,유앤미뷰티,35.1591101044113,126.884393926265,retail
광주광역시,북구,과학·기술,광고,에이투,35.2238754662059,126.846582017888,other
광주광역시,서구,수리·개인,자동차 수리·세차,제이에이치모터스,35.1440195280967,126.882516839924,other
광주광역시,광산구,소매,섬유·의복·신발 소매,츄파춥스,35.1756385462981,126.810797198429,retail
광주광역시,북구,과학·기술,법무관련,광주지사,35.2245449661828,126.848568934289,other
광주광역시,광산구,음식,한식,첨단공원국밥,35.2214207158824,126.844170162263,food
광주광역시,광산구,예술·스포츠,스포츠 서비스,피아이씨골프,35.1285398272093,126.792616731222,other
광주광역시,광산구,수리·개인,세탁,호반명품세탁,35.1976313628636,126.835321181399,other
광주광역시,북구,소매,의약·화장품 소매,첨단수약국,35.2132277772376,126.859155480504,retail
광주광역시,서구,보건의료,의원,기아오토랜드광주제1의원,35.1581189280548,126.875614953589,other
광주광역시,북구,수리·개인,이용·미용,이정헤어,35.2066914626283,126.874146214084,other
광주광역시,북구,수리·개인,자동차 수리·세차,엔트랙,35.2433626493485,126.878352514462,other
광주광역시,광산구,수리·개인,이용·미용,헤어데이,35.1932944471735,126.848034014927,other
광주광역시,북구,소매,식물 소매,푸른솔플라워,35.1775484600662,126.900867883772,retail
광주광역시,북구,예술·스포츠,유원지·오락,코파자PC,35.1731973231508,126.883342104052,other
광주광역시,서구,소매,안경·정밀기기 소매,밝은안경21,35.1609039111199,126.884501146693,retail
광주광역시,서구,소매,종합 소매,이마트24풍암,35.1237583132115,126.883994093441,retail
광주광역시,서구,음식,한식,조봉순상무국밥별관,35.1602313887964,126.846986982697,food
광주광역시,북구,음식,한식,소우주,35.209447828033,126.890901060619,food
광주광역시,광산구,시설관리·임대,산업용품 대여,동명중전기,35.1169905574823,126.780776534771,other
광주광역시,북구,음식,비알코올,풀덤,35.1795605805502,126.874023372362,food
광주광역시,남구,교육,기타 교육,M필라테스,35.1216851432503,126.916875866955,other
광주광역시,서구,과학·기술,법무관련,노무사사무소연세,35.1513899528218,126.870993928618,other
광주광역시,광산구,소매,연료 소매,전송주유소,35.151045524249,126.786688286376,retail
광주광역시,북구,수리·개인,이용·미용,해시태닝,35.1773670762092,126.870974857462,other
광주광역시,동구,과학·기술,법무관련,법률사무소기원,35.1506907611094,126.930838836772,other
광주광역시,서구,소매,철물·건설자재 소매,선진화스닝,35.149387151553,126.908693801053,retail
광주광역시,동구,소매,섬유·의복·신발 소매,라피네,35.1458404511079,126.915106475529,retail
광주광역시,남구,음식,한식,일이삼식당,35.1326606193055,126.900724821532,food
광주광역시,남구,수리·개인,기타 개인,삐아체컴퍼니,35.1445500579827,126.913066716419,other
광주광역시,서구,교육,기타 교육,손끝에서빛나다,35.1710556233229,126.869151635363,other
광주광역시,광산구,부동산,부동산 서비스,베스트공인중개사사무소,35.1793542613334,126.806441177899,other
광주광역시,동구,음식,한식,료코푸드,35.1542882568703,126.932734460552,food
광주광역시,광산구,수리·개인,자동차 수리·세차,삼일공업사,35.2140216075368,126.79626557245,other
광주광역시,동구,숙박,일반 숙박,뉴욕모텔,35.1635457748407,126.918918776243,accommodation
광주광역시,북구,소매,섬유·의복·신발 소매,샤트렌광주서방점,35.164943515274,126.919872334937,retail
광주광역시,서구,수리·개인,이용·미용,중흥헤어클리닉,35.1322344555804,126.861412683135,other
광주광역시,동구,시설관리·임대,사무 지원,썬개발,35.1521436561365,126.919039835796,other
광주광역시,서구,음식,기타 간이,궁전제과신세계지점,35.1596762714665,126.882637016697,food
광주광역시,남구,음식,한식,장어사계,35.1021312373754,126.900564425419,food
광주광역시,서구,예술·스포츠,스포츠 서비스,러블리짐,35.1512799290842,126.853500673292,other
광주광역시,남구,음식,기타 간이,고향전집,35.1299888444396,126.907387883658,food
광주광역시,광산구,수리·개인,자동차 수리·세차,장수세차장,35.1870174375188,126.786001440194,other
광주광역시,서구,음식,주점,뮤즈,35.152134434357,126.867612557189,food
광주광역시,광산구,소매,섬유·의복·신발 소매,서울의류,35.1787165008508,126.825698497551,retail
광주광역시,동구,과학·기술,사진 촬영,태윤가,35.1487770171207,126.942626768426,other
광주광역시,북구,소매,의약·화장품 소매,북구종로약국,35.1683765317863,126.932788722135,retail
광주광역시,북구,부동산,부동산 서비스,거북공인중개사사무소,35.1831689875998,126.934961335432,other
광주광역시,동구,소매,가전·통신 소매,해태종합전자,35.1534559287854,126.913660861013,retail
광주광역시,동구,과학·기술,전문 디자인,제이앤디자인,35.1556396554355,126.917148648444,other
광주광역시,북구,소매,모터사이클 소매,챔피온오토바이,35.2082235640791,126.873957152537,retail
광주광역시,서구,과학·기술,전문 디자인,페이스그래픽,35.1714074717949,126.869447457497,other
광주광역시,광산구,음식,기타 간이,빛고을종가집김치빛고을청아우리떡,35.1411917501292,126.761486666436,food
광주광역시,서구,음식,주점,먹앤짝,35.1230081154115,126.881855859412,food
광주광역시,북구,시설관리·임대,청소·방제,원스톱크린，굿모닝에어월드,35.2143038053614,126.878988963566,other
광주광역시,북구,음식,기타 간이,양산떡방앗간,35.2058508922361,126.871940151838,food
광주광역시,동구,소매,가전·통신 소매,드림전자,35.1422456279283,126.917436556613,retail
광주광역시,서구,소매,섬유·의복·신발 소매,신세계광주닥스골프,35.1596762714665,126.882637016697,retail
광주광역시,동구,과학·기술,법무관련,법무사박장운사무소,35.149134426611,126.936349236086,other
광주광역시,북구,수리·개인,이용·미용,여래미용실,35.2060383401025,126.870215697464,other
광주광역시,동구,음식,한식,지산골온천보리밥,35.149643292848,126.944711284412,food
광주광역시,광산구,음식,한식,해뜨는집,35.1636276658283,126.802142847772,food
광주광역시,광산구,교육,기타 교육,무지개피아노학원,35.1687485188845,126.808464106144,other
광주광역시,서구,과학·기술,기술 서비스,디자인그룹프리즘,35.1612107550632,126.859289110029,other
광주광역시,동구,음식,한식,좋은국밥,35.1492137348308,126.918296486959,food
광주광역시,북구,음식,기타 간이,썬더치킨,35.2048940409452,126.899033654187,food
광주광역시,서구,교육,기타 교육,지엠에이마샬아츠센터,35.1645926044263,126.860808996006,other
광주광역시,광산구,소매,종합 소매,그외기타종합소매업,35.1771406064832,126.803131065864,retail
광주광역시,동구,소매,의약·화장품 소매,샘물약국,35.1430953064143,126.921034992176,retail
광주광역시,북구,수리·개인,가전제품 수리,우진에어컨,35.1896329387086,126.921802492326,other
광주광역시,동구,소매,오락용품 소매,바로존광주점,35.1523364224147,126.924428221001,retail
광주광역시,광산구,음식,일식,정가네초밥,35.1898901439808,126.817439841502,food
광주광역시,남구,수리·개인,이용·미용,피부힐링순,35.1364390070186,126.892139692834,other
광주광역시,광산구,과학·기술,광고,아름드리애드,35.1794090258645,126.806869202428,other
광주광역시,북구,음식,주점,로즈,35.1808327410126,126.894166996933,food
광주광역시,남구,수리·개인,기타 가정용품 수리,유리테크,35.1522093277839,126.898517121929,other
광주광역시,북구,소매,섬유·의복·신발 소매,티아라,35.1761966776325,126.912923260296,retail
광주광역시,북구,예술·스포츠,스포츠 서비스,리얼SwagGYM,35.1776760398151,126.928422761903,other
광주광역시,서구,음식,비알코올,하라커피풍암점,35.1254033752929,126.879449734506,cafe
광주광역시,북구,음식,한식,자매식당,35.1551978014587,126.904637505142,food
광주광역시,북구,부동산,부동산 서비스,소광부동산중개사무소,35.1739375818144,126.917657014002,other
광주광역시,동구,음식,기타 간이,보성전집,35.1398688380149,126.921663570414,food
광주광역시,북구,소매,가구 소매,리바트동광주전시장,35.1801103643013,126.929551406124,retail
광주광역시,서구,수리·개인,욕탕·신체관리,박금별체형관리슬링센타,35.1237738100673,126.86420264238,other
광주광역시,광산구,시설관리·임대,고용 알선,알파인력소개소,35.1720452410904,126.807051277172,other
광주광역시,남구,음식,한식,해뜨는집,35.1332948409071,126.917061568126,food
광주광역시,서구,수리·개인,이용·미용,피플,35.1249832027279,126.873997756046,other
광주광역시,북구,음식,한식,창평국밥,35.1771357192472,126.873818531009,food
광주광역시,서구,과학·기술,기술 서비스,서웅개발,35.1748100322662,126.84283205423,other
광주광역시,서구,음식,한식,꽃돼지연탄구이,35.1514455638394,126.856331815148,food
광주광역시,북구,예술·스포츠,스포츠 서비스,대박당구장,35.2131445910376,126.873620060818,other
광주광역시,남구,예술·스포츠,도서관·사적지,르하임,35.1183997370165,126.899151454103,other
광주광역시,남구,소매,섬유·의복·신발 소매,명장글로벌,35.1322181885983,126.911368193905,retail
광주광역시,광산구,음식,비알코올,쿼드커피아이엠도넛,35.213635934256,126.846425557793,cafe
광주광역시,남구,과학·기술,광고,전광일보사,35.1443088624849,126.90400276453,other
광주광역시,동구,소매,기타 생활용품 소매,풍암토기,35.0890186345181,126.947384119613,retail
광주광역시,서구,소매,섬유·의복·신발 소매,금호유통,35.1448458221177,126.862565492401,retail
광주광역시,북구,예술·스포츠,스포츠 서비스,탑골프아카데미,35.2099970531602,126.880708615618,other
광주광역시,광산구,소매,종합 소매,원슈퍼,35.2162856749117,126.846244834643,retail
광주광역시,동구,시설관리·임대,청소·방제,신호개발,35.1622382441558,126.918085895849,other
광주광역시,광산구,소매,오락용품 소매,키즈에이원몬테소리광주지사,35.190937115476,126.837398906077,retail
광주광역시,서구,과학·기술,사진 촬영,마음스튜디오,35.1244905688905,126.868447211804,other
광주광역시,남구,소매,의약·화장품 소매,정미동안처럼,35.1342417948342,126.917828666603,retail
광주광역시,북구,부동산,부동산 서비스,미래공인중개사사무소,35.1873159874828,126.92108007177,other
광주광역시,광산구,음식,기타 간이,양동닭전머리통닭,35.1416935261783,126.799661119124,food
광주광역시,남구,음식,주점,숙이네,35.1518512830759,126.901546564234,food
광주광역시,북구,교육,기타 교육,감성상자그안,35.1773239696744,126.913756390245,other
광주광역시,북구,소매,오락용품 소매,골프세상주,35.18362258151,126.899630871826,retail
광주광역시,북구,소매,식료품 소매,365수산,35.1762852622934,126.888980338884,retail
광주광역시,동구,과학·기술,광고,도서출판사람들,35.1444550951798,126.919113292072,other
광주광역시,북구,과학·기술,광고,아주광고,35.1616206246221,126.911413141637,other
광주광역시,서구,음식,기타 간이,김가네김밥,35.1715230538058,126.867976318821,food
광주광역시,광산구,숙박,일반 숙박,스타모텔,35.1376157664263,126.792165782179,accommodation
광주광역시,광산구,소매,가전·통신 소매,샛별,35.190168684061,126.816857290864,retail
광주광역시,북구,예술·스포츠,유원지·오락,썬노래연습장,35.2042544741329,126.899506657819,other
광주광역시,남구,소매,식물 소매,디어마이로지플라워,35.1370332752576,126.913875710615,retail
광주광역시,북구,소매,시계·귀금속 소매,샤인보석,35.1792402031799,126.897495488842,retail
광주광역시,서구,시설관리·임대,고용 알선,아트클린,35.1487103240545,126.886416915883,other
광주광역시,광산구,음식,한식,토방,35.2093187327522,126.839679543096,food
광주광역시,서구,음식,비알코올,컴포즈커피광주내방점,35.1569455756365,126.874080196148,cafe
광주광역시,광산구,소매,종합 소매,삼도농협대산간이지점,35.1263939643207,126.680387010274,retail
광주광역시,광산구,음식,주점,노다지,35.2166712919701,126.844706439989,food
광주광역시,북구,소매,가전·통신 소매,다모아에어컨,35.1643683317119,126.922463308926,retail
광주광역시,서구,수리·개인,이용·미용,큐사랑,35.1707358557889,126.873597898527,other
광주광역시,서구,수리·개인,이용·미용,헤라뷰티샵,35.1261461031074,126.883134955851,other
광주광역시,남구,음식,비알코올,브루어스커피,35.1431844723619,126.906966920727,cafe
광주광역시,서구,수리·개인,이용·미용,수,35.1649411294125,126.858217975996,other
광주광역시,광산구,음식,한식,잠실감자탕힘센낙지,35.1232881804643,126.76020043481,food
광주광역시,남구,소매,식물 소매,베르데이지,35.1393412510642,126.902615031981,retail
광주광역시,남구,수리·개인,기타 개인,메리애드,35.1152206127472,126.902446286195,other
광주광역시,북구,과학·기술,본사·경영 컨설팅,경영컨설팅업,35.2013797207823,126.8632719564,other
광주광역시,서구,수리·개인,이용·미용,시크릿,35.1550120270986,126.853889085099,other
광주광역시,북구,과학·기술,기술 서비스,야긴건축사사무소,35.2140994546384,126.88198762534,other
광주광역시,광산구,소매,섬유·의복·신발 소매,조이너스월곡동,35.1701650805313,126.809371881529,retail
광주광역시,광산구,소매,종합 소매,이마트24SMART광주도산우방점,35.1281521261326,126.782271656393,retail
광주광역시,남구,소매,섬유·의복·신발 소매,그리드오공일,35.1381893133026,126.917166332303,retail
광주광역시,서구,과학·기술,법무관련,한동,35.1583789112464,126.850447733764,other
광주광역시,동구,과학·기술,법무관련,나재호법률사무소,35.1508987447185,126.932023907286,other
광주광역시,광산구,소매,오락용품 소매,캘러웨이,35.1898130637857,126.820141024691,retail
광주광역시,서구,보건의료,의원,비비드성형외과의원,35.1604616898875,126.883920055256,other
광주광역시,광산구,소매,섬유·의복·신발 소매,디스커버리,35.1898130637857,126.820141024691,retail
광주광역시,서구,시설관리·임대,여행사·보조,여행지기,35.1510579973291,126.848935672381,other
광주광역시,남구,음식,기타 간이,김삿갓통닭,35.1028504651013,126.888081902851,food
광주광역시,동구,예술·스포츠,유원지·오락,태평노래연습장,35.1535938362226,126.932065565231,other
광주광역시,서구,예술·스포츠,유원지·오락,쥬얼리노래연습장,35.1462493297252,126.845432920371,other
광주광역시,동구,과학·기술,인쇄·제품제작,메리트디자인,35.1536302031518,126.932625253446,other
광주광역시,광산구,소매,섬유·의복·신발 소매,허밍온,35.1779734869322,126.80537957306,retail
광주광역시,서구,교육,기타 교육,아름다운동행협동조합,35.1240304685565,126.868074941252,other
광주광역시,서구,소매,식료품 소매,윤헬스,35.152795815866,126.899240727617,retail
광주광역시,광산구,수리·개인,이용·미용,토브헤어,35.1828341378348,126.837546791819,other
광주광역시,북구,소매,식료품 소매,옥암명리출판사，동신닭오리건강원,35.173128669121,126.921126716434,retail
광주광역시,남구,수리·개인,이용·미용,메종드,35.1014494972524,126.874922376075,other
광주광역시,서구,교육,교육 지원,다중지문,35.1481136575895,126.858993408773,other
광주광역시,북구,부동산,부동산 서비스,신세계부동산공인중개사사무소,35.1602673372851,126.898342478336,other
광주광역시,북구,음식,서양식,배터지는생돈까스,35.1773044832852,126.871447012326,food
광주광역시,서구,음식,비알코올,뜰,35.153461948134,126.887979715387,food
광주광역시,남구,음식,중식,청도,35.128773987772,126.910022427099,food
광주광역시,북구,시설관리·임대,기타 사업 서비스,톤웬,35.1715639960674,126.927012049616,other
광주광역시,북구,음식,한식,금곡정,35.1705854665622,126.99839733583,food
광주광역시,동구,음식,서양식,마네키동명,35.1494877186101,126.923783370248,food
광주광역시,동구,소매,장식품 소매,동신화랑,35.1516261729857,126.927413969406,retail
광주광역시,광산구,음식,한식,진곡나주곰탕,35.2130372502445,126.795147782105,food
광주광역시,광산구,음식,기타 간이,페리카나,35.1720103318239,126.819488667239,food
광주광역시,북구,예술·스포츠,스포츠 서비스,명품당구클럽,35.2109970964842,126.880245884466,other
광주광역시,동구,수리·개인,이용·미용,하얀눈꽃가루,35.1557865340672,126.936475757305,other
광주광역시,동구,부동산,부동산 서비스,오케이공인중개사사무소,35.1363541462567,126.922632521778,other
광주광역시,광산구,교육,교육 지원,정원장학복지재단,35.214510033384,126.839317879745,other
광주광역시,남구,예술·스포츠,유원지·오락,퀸노래연습장,35.126293903889,126.897024282388,other
광주광역시,서구,과학·기술,수의,좋은동물병원,35.1352510895804,126.858872948,other
광주광역시,광산구,예술·스포츠,유원지·오락,초원복권,35.1919915490361,126.83728700512,other
광주광역시,남구,음식,한식,계절따라,35.1344328531299,126.896597088774,food
광주광역시,동구,소매,식료품 소매,에스엠푸드,35.1319576674788,126.942781204108,retail
광주광역시,광산구,음식,기타 간이,이삭토스트,35.1910112388432,126.825880861821,food
광주광역시,동구,소매,오락용품 소매,도이터,35.1334505530536,126.956319810256,retail
광주광역시,북구,소매,종합 소매,영암와이마트주,35.1863128424669,126.894006182748,retail
광주광역시,북구,수리·개인,이용·미용,봄이래쉬,35.2070018238097,126.861219873407,other
광주광역시,광산구,부동산,부동산 서비스,목련1공인중개사사무소,35.1735512102606,126.825336286328,other
광주광역시,북구,음식,한식,왕십리곱창,35.1805775810339,126.927036928279,food
광주광역시,동구,과학·기술,광고,비제로스튜디오,35.1532198782003,126.924624950799,other
광주광역시,서구,소매,가구 소매,비블리오테크,35.1607979953771,126.886883051379,retail
광주광역시,남구,소매,기타 상품 소매,엔드리스,35.1258871969728,126.919383990495,retail
광주광역시,동구,소매,의약·화장품 소매,광주약국,35.1648522200023,126.918138156806,retail
광주광역시,동구,수리·개인,세탁,시민세탁소,35.160932106568,126.9193274765,other
광주광역시,북구,소매,종합 소매,각화동농산물도매시장1층구내매점,35.1838995249631,126.935784173885,retail
광주광역시,북구,소매,가전·통신 소매,고고텔레콤,35.1974685931219,126.872205866305,retail
광주광역시,광산구,음식,한식,금영순대족발,35.1636781370752,126.805479490893,food
광주광역시,북구,소매,종합 소매,맘마트,35.1631868592929,126.936788312304,retail
광주광역시,남구,숙박,일반 숙박,석암,35.1084296377301,126.897968137818,accommodation
광주광역시,광산구,교육,일반 교육,온앤오프영수전문학원,35.2127519923937,126.832369225363,other
광주광역시,서구,소매,식료품 소매,해남상회,35.1538701852517,126.901368533799,retail
광주광역시,북구,음식,비알코올,커피나무,35.211103927549,126.870207636607,cafe
광주광역시,광산구,수리·개인,이용·미용,썬헤어,35.1492480849342,126.769869440016,other
광주광역시,광산구,음식,기타 간이,미스터피자첨단,35.2191289475167,126.842362237189,food
광주광역시,광산구,음식,한식,알토란식당.담카페,35.2159179132502,126.847662365824,cafe
광주광역시,남구,음식,비알코올,올데이투,35.1309430741389,126.918226966264,food
광주광역시,북구,숙박,일반 숙박,케이호텔,35.1635349341526,126.904078964627,accommodation
광주광역시,서구,보건의료,의원,강남바른스케치의원,35.1478402857679,126.849051359725,other
광주광역시,서구,소매,종합 소매,수정수퍼,35.1527489225203,126.877675404383,retail
광주광역시,서구,수리·개인,자동차 수리·세차,강남자동차공업사,35.1291489264077,126.837346273816,other
광주광역시,북구,소매,식료품 소매,새싹,35.2090968711968,126.864675740044,retail
광주광역시,남구,소매,오락용품 소매,공간,35.1131931478638,126.903205594312,retail
광주광역시,서구,과학·기술,기술 서비스,씨지동주,35.1172780731348,126.859024618463,other
광주광역시,남구,음식,기타 간이,맥시칸치킨효천점,35.0986924760545,126.876056239268,food
광주광역시,북구,소매,식료품 소매,와이지축산,35.1803691533401,126.889798170591,retail
광주광역시,북구,교육,일반 교육,매쓰홀릭수학교습소,35.213650332122,126.883591784264,other
광주광역시,동구,과학·기술,전문 디자인,만수인테리어,35.154831119246,126.921177304739,other
광주광역시,동구,음식,한식,지지고,35.1453997232829,126.930755523023,food
광주광역시,서구,교육,일반 교육,우림갤러리,35.1490932138657,126.856500563521,other
광주광역시,북구,음식,중식,귀빈각,35.1891159859998,126.893925685198,food
광주광역시,광산구,음식,한식,청수장어&식육식당,35.1821714175382,126.834056885804,food
광주광역시,남구,수리·개인,자동차 수리·세차,도도세차장월산점,35.1441174231921,126.890812733007,other
광주광역시,남구,소매,의약·화장품 소매,조이웰니스,35.1246818138309,126.910048869678,retail
광주광역시,광산구,수리·개인,자동차 수리·세차,신세계모터스,35.1287085207358,126.7859566005,other
광주광역시,북구,수리·개인,자동차 수리·세차,현대이동식스팀세차,35.161563320675,126.907110637293,other
광주광역시,남구,수리·개인,자동차 수리·세차,광일모터스,35.1100250329199,126.878397421786,other
광주광역시,서구,수리·개인,욕탕·신체관리,브이아이피,35.1536907672313,126.849578323461,other
광주광역시,북구,소매,오락용품 소매,남도악기사,35.1633417015549,126.899216746867,retail
광주광역시,서구,음식,한식,정가네옹기맛,35.1226685733511,126.884950090412,food
광주광역시,광산구,소매,오락용품 소매,신보뷰,35.1794824266113,126.80768142499,retail
광주광역시,광산구,음식,일식,참치연구소,35.2116305979195,126.836237426149,food
광주광역시,광산구,음식,구내식당·뷔페,두드림푸드,35.2099471314864,126.837767364596,food
광주광역시,광산구,소매,식료품 소매,한우큰마당법인,35.1942133114504,126.815245088832,retail
광주광역시,광산구,소매,가전·통신 소매,성안정수기,35.1712250217838,126.812805276754,retail
광주광역시,광산구,교육,일반 교육,비탑영어학원,35.1910374888256,126.825331811583,other
광주광역시,광산구,음식,한식,강변,35.2213627356614,126.73755996207,food
광주광역시,서구,음식,기타 간이,찹쌀꿀호떡,35.1410172189372,126.88172011222,food
광주광역시,서구,수리·개인,장례식장,이승희부동산,35.1162249385525,126.860287964665,other
광주광역시,동구,수리·개인,이용·미용,준스헤어,35.1476823716807,126.934726203912,other
광주광역시,서구,소매,의약·화장품 소매,친절한약국,35.1448094341559,126.870444655581,retail
광주광역시,북구,음식,한식,풍미가,35.1986433296827,126.875059064625,food
광주광역시,북구,소매,종합 소매,환경식품,35.1855271195067,126.914900535926,retail
광주광역시,북구,음식,기타 간이,한남동한방통닭,35.1725362804349,126.911697693279,food
광주광역시,서구,소매,의약·화장품 소매,그린테크,35.1536294981527,126.893872989421,retail
광주광역시,광산구,수리·개인,이용·미용,네일스토리,35.2088458763275,126.836572486207,other
광주광역시,남구,소매,오락용품 소매,봉선이마트트레몰로,35.122378664719,126.916107215044,retail
광주광역시,북구,수리·개인,자동차 수리·세차,현대카서비스,35.156499331808,126.90928949423,other
광주광역시,동구,음식,서양식,최고당돈까스,35.1488754515834,126.924837467437,food
광주광역시,동구,부동산,부동산 서비스,청수엔지니어링,35.1497207519894,126.937193804227,other
광주광역시,광산구,음식,비알코올,차니카페,35.1162318053404,126.779890011047,cafe
광주광역시,서구,시설관리·임대,고용 알선,대중산업개발,35.1643720113829,126.835805351773,other
광주광역시,광산구,부동산,부동산 서비스,믿음부동산중개법인,35.218229266459,126.843649051889,other
광주광역시,동구,소매,가전·통신 소매,비비에스,35.1552090002311,126.920123332352,retail
광주광역시,남구,음식,비알코올,이디야커피,35.1019267338646,126.874450026083,cafe
광주광역시,북구,소매,자동차 부품 소매,애니자동차부품,35.1618668724622,126.903389436575,retail
광주광역시,광산구,보건의료,의원,첨단제일의원,35.2182048051154,126.845659087655,other
광주광역시,서구,소매,섬유·의복·신발 소매,틸버리세정점,35.1466843608928,126.847308639541,retail
광주광역시,남구,과학·기술,기술 서비스,지석건설,35.1081900039615,126.873266763124,other
광주광역시,동구,소매,섬유·의복·신발 소매,볼륨아트,35.1456624554126,126.918420748078,retail
광주광역시,동구,부동산,부동산 서비스,명가부동산공인중개사,35.162341393561,126.924232375144,other
광주광역시,서구,과학·기술,전문 디자인,정원디자인,35.127015762325,126.878394114372,other
광주광역시,광산구,소매,가구 소매,시몬스광주,35.1922606963856,126.850286850874,retail
광주광역시,남구,음식,한식,낙지촌,35.1283227664372,126.909298806175,food
광주광역시,북구,음식,주점,놀자호프,35.2104180732264,126.878083181747,food
광주광역시,동구,예술·스포츠,유원지·오락,홈마트복권,35.1448670773876,126.92929647276,other
광주광역시,북구,음식,주점,에스노래홀,35.1765672870489,126.928281020397,food
광주광역시,동구,소매,의약·화장품 소매,더함초롬,35.1505777115367,126.90971309587,retail
광주광역시,동구,음식,비알코올,더벤티광주계림,35.1606834667551,126.925155881316,food
광주광역시,광산구,소매,종합 소매,다담리테일운남점,35.1784077876551,126.824140254147,retail
광주광역시,서구,음식,한식,신정만국밥,35.1219591304431,126.861605618674,food
광주광역시,북구,수리·개인,자동차 수리·세차,김프로광택코팅,35.1708300958424,126.896968163008,other
광주광역시,광산구,소매,의약·화장품 소매,썬라이더,35.213863004967,126.847798000308,retail
광주광역시,서구,소매,오락용품 소매,샛별문구,35.1510115562384,126.847838307276,retail
광주광역시,동구,소매,가전·통신 소매,맘편한통신,35.1344639549662,126.943843763805,retail
광주광역시,남구,교육,일반 교육,차부선과학교습소,35.1254323828707,126.913394225606,other
광주광역시,광산구,음식,한식,계륵장군,35.1529057275489,126.810421823655,food
광주광역시,서구,과학·기술,회계·세무,열린세무법인,35.1508719549371,126.85910936991,other
광주광역시,남구,음식,기타 간이,족발보쌈&푸드,35.136115557557,126.904100163183,food
광주광역시,광산구,소매,오락용품 소매,광주자전차,35.1793725057274,126.824324807697,retail
광주광역시,북구,음식,기타 간이,오리엔탈게이트,35.1718966784179,126.900534447243,food
광주광역시,서구,음식,주점,고래맥주창고,35.1588125457919,126.866734669205,food
광주광역시,동구,예술·스포츠,스포츠 서비스,헬스케어슬링센터,35.161884728226,126.915199567856,other
광주광역시,남구,소매,안경·정밀기기 소매,무진안경원,35.1446658771624,126.899645800294,retail
광주광역시,광산구,과학·기술,본사·경영 컨설팅,나승,35.1406590697649,126.795526791416,other
광주광역시,광산구,소매,종합 소매,지에스25광주,35.215173100786,126.843193620387,retail
광주광역시,서구,음식,비알코올,딱좋은푸드,35.1453804634808,126.849769195654,food
광주광역시,서구,과학·기술,법무관련,해결행정사합동사무소,35.1714771461294,126.867207984708,other
광주광역시,남구,부동산,부동산 서비스,플러스,35.1228033890355,126.917686565224,other
광주광역시,동구,숙박,일반 숙박,동원도정산업탑캐슬호텔,35.1465160395399,126.914491234739,accommodation
광주광역시,광산구,음식,한식,개미진,35.1932615447158,126.830059510931,food
광주광역시,광산구,음식,비알코올,그녀의커피잔,35.185901129194,126.826276034316,cafe
광주광역시,서구,음식,주점,해미,35.1692434749074,126.860691301366,food
광주광역시,서구,부동산,부동산 서비스,재림이앤씨,35.1462476095922,126.837235443819,other
광주광역시,서구,교육,기타 교육,멘토센터,35.1233643885351,126.868931737868,other
광주광역시,동구,예술·스포츠,도서관·사적지,구름스터디카페,35.1554179016938,126.922570577837,cafe
광주광역시,광산구,수리·개인,자동차 수리·세차,sk대성카크리닉,35.1567323901596,126.807811807648,other
광주광역시,광산구,부동산,부동산 서비스,선수촌공인중개사사무소,35.15215815119,126.810774746666,other
광주광역시,북구,소매,가구 소매,한샘키친청기와,35.1651058902329,126.920069751088,retail
광주광역시,서구,소매,기타 생활용품 소매,일광전기,35.1594608818108,126.86615190252,retail
광주광역시,광산구,수리·개인,이용·미용,라봄뷰티,35.1751207026787,126.819953835132,other
광주광역시,광산구,음식,기타 간이,피낭시에브래드정j,35.1234062676122,126.760660861719,food
광주광역시,서구,보건의료,의원,코웰의원,35.1512270904894,126.854532374688,other
광주광역시,서구,수리·개인,장례식장,품앗이장례서비스,35.1251577675361,126.868621675695,other
광주광역시,광산구,소매,연료 소매,레오리페어(광,35.1827105470041,126.802865123741,retail
광주광역시,북구,수리·개인,세탁,송미세탁,35.1712740600627,126.91125996835,other
광주광역시,북구,숙박,기타 숙박,스타고시원,35.1738552225354,126.915856772709,accommodation
광주광역시,북구,소매,식료품 소매,김치맛깔스런은영김치,35.1738825977869,126.916339758509,retail
광주광역시,광산구,소매,철물·건설자재 소매,나산열쇠,35.1341207063174,126.798823836467,retail
광주광역시,북구,수리·개인,자동차 수리·세차,더조은정비,35.1654452385519,126.915404424725,other
광주광역시,남구,음식,한식,곱창의명수효천점,35.1023277636276,126.888181329155,food
광주광역시,북구,예술·스포츠,유원지·오락,씽씽노래연습장,35.167068828566,126.917060221333,other
광주광역시,북구,보건의료,병원,감초한방병원재,35.1708817641022,126.894168915532,other
광주광역시,남구,음식,동남아시아,분포나인,35.1374921140031,126.912679202703,food
광주광역시,동구,수리·개인,기타 가정용품 수리,티나,35.1481854704732,126.931707913556,other
광주광역시,남구,수리·개인,기타 가정용품 수리,특수종합건축설비,35.140910989052,126.916527131776,other
